Date,Open,High,Low,Close,Adj Close,Volume
2021-09-28,120500.000000,121500.000000,117500.000000,117500.000000,117445.132813,3445583
2021-09-29,115000.000000,117500.000000,114500.000000,116500.000000,116445.601563,3172350
2021-09-30,115000.000000,120500.000000,114500.000000,118000.000000,117944.898438,4649917
2021-10-01,118000.000000,120000.000000,116000.000000,116500.000000,116445.601563,2329103
2021-10-05,114500.000000,116000.000000,110500.000000,111000.000000,110948.171875,4885065
2021-10-06,112500.000000,116000.000000,112000.000000,113000.000000,112947.234375,4610915
2021-10-07,115000.000000,119500.000000,115000.000000,119500.000000,119444.203125,5146917
2021-10-08,121500.000000,121500.000000,117500.000000,117500.000000,117445.132813,3930836
2021-10-12,117000.000000,118500.000000,113000.000000,113500.000000,113447.000000,3810466
2021-10-13,114000.000000,118500.000000,114000.000000,117000.000000,116945.367188,2731883
2021-10-14,118500.000000,122000.000000,118500.000000,121500.000000,121443.265625,3891958
2021-10-15,123000.000000,123500.000000,120000.000000,122000.000000,121943.031250,2331425
2021-10-18,123000.000000,123000.000000,120500.000000,121500.000000,121443.265625,1831322
2021-10-19,123000.000000,127500.000000,121500.000000,127500.000000,127440.460938,4075027
2021-10-20,129500.000000,130500.000000,127000.000000,128000.000000,127940.234375,4959740
2021-10-21,128500.000000,130000.000000,127500.000000,128000.000000,127940.234375,2297507
2021-10-22,128000.000000,129500.000000,125500.000000,127500.000000,127440.460938,1985417
2021-10-25,126500.000000,127500.000000,123500.000000,126000.000000,125941.164063,2309608
2021-10-26,126000.000000,128000.000000,126000.000000,127500.000000,127440.460938,1265299
2021-10-27,128000.000000,129000.000000,126500.000000,128500.000000,128440.000000,1449071
2021-10-28,129000.000000,130000.000000,125000.000000,125500.000000,125441.398438,1783396
2021-10-29,125500.000000,126500.000000,123000.000000,125500.000000,125441.398438,1891355
2021-11-01,126000.000000,127000.000000,125000.000000,125500.000000,125441.398438,1081519
2021-11-02,126000.000000,128500.000000,126000.000000,128000.000000,127940.234375,1642378
2021-11-03,128000.000000,128500.000000,123500.000000,124500.000000,124441.867188,2937805
2021-11-04,126000.000000,130500.000000,125500.000000,130000.000000,129939.296875,6001098
2021-11-05,131000.000000,131000.000000,126500.000000,128500.000000,128440.000000,2810726
2021-11-08,128500.000000,128500.000000,123000.000000,125000.000000,124941.632813,4026899
2021-11-09,124500.000000,127000.000000,124500.000000,125500.000000,125441.398438,1990889
2021-11-10,125500.000000,127500.000000,123500.000000,124000.000000,123942.101563,1598893
2021-11-11,123000.000000,125500.000000,121500.000000,125500.000000,125441.398438,1955371
2021-11-12,126000.000000,128000.000000,124500.000000,127000.000000,126940.695313,2100660
2021-11-15,127000.000000,129500.000000,127000.000000,129000.000000,128939.765625,1714170
2021-11-16,129000.000000,130000.000000,127000.000000,127500.000000,127440.460938,1591390
2021-11-17,128000.000000,129000.000000,125000.000000,125000.000000,124941.632813,1675657
2021-11-18,125000.000000,126000.000000,123000.000000,124500.000000,124441.867188,1543924
2021-11-19,125000.000000,127500.000000,124500.000000,127000.000000,126940.695313,1512294
2021-11-22,127000.000000,129000.000000,125500.000000,128500.000000,128440.000000,2213290
2021-11-23,127500.000000,128000.000000,124000.000000,124500.000000,124441.867188,1981200
2021-11-24,124500.000000,125500.000000,123500.000000,124500.000000,124441.867188,1589036
2021-11-25,125000.000000,128500.000000,124500.000000,128000.000000,127940.234375,2906344
2021-11-26,127500.000000,128500.000000,125000.000000,125500.000000,125441.398438,1679040
2021-11-29,123000.000000,125500.000000,122000.000000,123000.000000,122942.562500,2031484
2021-11-30,124000.000000,124500.000000,121500.000000,122000.000000,121943.031250,3807209
2021-12-01,121500.000000,123500.000000,121000.000000,122500.000000,122442.796875,1482581
2021-12-02,121500.000000,123000.000000,120000.000000,122500.000000,122442.796875,2028101
2021-12-03,122000.000000,124000.000000,121500.000000,123500.000000,123442.335938,1488902
2021-12-06,122500.000000,122500.000000,120500.000000,121000.000000,120943.500000,1477396
2021-12-07,121500.000000,122000.000000,120000.000000,120500.000000,120443.734375,1218740
2021-12-08,121500.000000,123500.000000,120500.000000,121000.000000,120943.500000,2288195
2021-12-09,120500.000000,122500.000000,120000.000000,122500.000000,122442.796875,2338843
2021-12-10,122000.000000,122500.000000,121000.000000,122500.000000,122442.796875,974383
2021-12-13,123000.000000,123000.000000,120000.000000,120000.000000,119943.968750,1405089
2021-12-14,118500.000000,119000.000000,117000.000000,118500.000000,118444.664063,1718411
2021-12-15,117500.000000,119000.000000,117000.000000,118500.000000,118444.664063,1070223
2021-12-16,119500.000000,120500.000000,118500.000000,119500.000000,119444.203125,1168717
2021-12-17,118000.000000,119000.000000,117500.000000,117500.000000,117445.132813,1265074
2021-12-20,116500.000000,117000.000000,113000.000000,113000.000000,112947.234375,2989796
2021-12-21,112500.000000,115000.000000,112500.000000,114500.000000,114446.531250,1366889
2021-12-22,115000.000000,115500.000000,113500.000000,114500.000000,114446.531250,1036505
2021-12-23,114500.000000,115000.000000,113000.000000,113000.000000,112947.234375,1113550
2021-12-24,113000.000000,115000.000000,112500.000000,114500.000000,114446.531250,1484508
2021-12-27,114000.000000,114500.000000,113000.000000,113000.000000,112947.234375,1116701
2021-12-28,113000.000000,114000.000000,113000.000000,113500.000000,113447.000000,2370856
2021-12-29,115500.000000,117500.000000,114000.000000,114000.000000,114000.000000,1791503
2021-12-30,114000.000000,114500.000000,112500.000000,112500.000000,112500.000000,1223078
2022-01-04,114000.000000,114500.000000,111000.000000,111500.000000,111500.000000,2396207
2022-01-05,111000.000000,111000.000000,105000.000000,105500.000000,105500.000000,5108428
2022-01-06,102500.000000,103000.000000,99900.000000,100000.000000,100000.000000,7120428
2022-01-07,100000.000000,101500.000000,99800.000000,100000.000000,100000.000000,3962672
2022-01-10,100000.000000,100500.000000,95200.000000,96600.000000,96600.000000,5377749
2022-01-11,96000.000000,97200.000000,94500.000000,95000.000000,95000.000000,4382380
2022-01-12,96100.000000,98600.000000,96100.000000,97200.000000,97200.000000,3354459
2022-01-13,97500.000000,98200.000000,96200.000000,96700.000000,96700.000000,2519096
2022-01-14,95200.000000,95300.000000,93600.000000,93900.000000,93900.000000,2685014
2022-01-17,92900.000000,94300.000000,92000.000000,92900.000000,92900.000000,2589273
2022-01-18,92900.000000,94400.000000,92000.000000,92000.000000,92000.000000,1650829
2022-01-19,88400.000000,90400.000000,87300.000000,90400.000000,90400.000000,4587643
2022-01-20,90800.000000,92700.000000,88800.000000,92300.000000,92300.000000,3004684
2022-01-21,91100.000000,94100.000000,90600.000000,91800.000000,91800.000000,2954607
2022-01-24,90900.000000,92100.000000,89700.000000,90000.000000,90000.000000,2021697
2022-01-25,90300.000000,90700.000000,87500.000000,87600.000000,87600.000000,2844579
2022-01-26,87600.000000,87600.000000,87600.000000,87600.000000,87600.000000,0
2022-01-27,87000.000000,87500.000000,82600.000000,82600.000000,82600.000000,3793749
2022-01-28,82800.000000,85600.000000,82200.000000,85000.000000,85000.000000,2958280
2022-02-03,87100.000000,88300.000000,85100.000000,85100.000000,85100.000000,3118696
2022-02-04,85100.000000,87500.000000,84500.000000,87100.000000,87100.000000,1870626
2022-02-07,87300.000000,88000.000000,85000.000000,88000.000000,88000.000000,2224116
2022-02-08,88000.000000,88000.000000,88000.000000,88000.000000,88000.000000,0
2022-02-09,88000.000000,88000.000000,88000.000000,88000.000000,88000.000000,0
2022-02-10,86900.000000,89400.000000,86000.000000,87300.000000,87300.000000,3401352
2022-02-11,87300.000000,93600.000000,85300.000000,91700.000000,91700.000000,7012496
2022-02-14,90300.000000,90800.000000,87500.000000,88800.000000,88800.000000,4002853
2022-02-15,89200.000000,91000.000000,87900.000000,88300.000000,88300.000000,2250253
2022-02-16,90200.000000,92100.000000,89600.000000,91900.000000,91900.000000,2468864
2022-02-17,91900.000000,92100.000000,89200.000000,90600.000000,90600.000000,2851978
2022-02-18,89200.000000,92500.000000,88700.000000,91400.000000,91400.000000,2232912
2022-02-21,91400.000000,91400.000000,91400.000000,91400.000000,91400.000000,0
2022-02-22,91400.000000,91400.000000,91400.000000,91400.000000,91400.000000,0
2022-02-23,91400.000000,91400.000000,91400.000000,91400.000000,91400.000000,0
2022-02-24,91100.000000,91800.000000,89300.000000,90000.000000,90000.000000,2176721
2022-02-25,92100.000000,95000.000000,91800.000000,94400.000000,94400.000000,3690345
2022-02-28,94400.000000,94400.000000,94400.000000,94400.000000,94400.000000,0
2022-03-02,94400.000000,95700.000000,93900.000000,95300.000000,95300.000000,2173330
2022-03-03,96100.000000,97300.000000,95300.000000,96600.000000,96600.000000,1738057
2022-03-04,96600.000000,96600.000000,96600.000000,96600.000000,96600.000000,0
2022-03-07,93400.000000,93500.000000,91600.000000,91600.000000,91600.000000,1950179
2022-03-08,90000.000000,94000.000000,89600.000000,92100.000000,92100.000000,1774311
2022-03-10,92100.000000,92100.000000,92100.000000,92100.000000,92100.000000,0
2022-03-11,92100.000000,92100.000000,92100.000000,92100.000000,92100.000000,0
2022-03-14,102500.000000,105000.000000,102000.000000,103500.000000,103500.000000,3656814
2022-03-15,103500.000000,103500.000000,103500.000000,103500.000000,103500.000000,0
2022-03-16,103500.000000,103500.000000,103500.000000,103500.000000,103500.000000,0
2022-03-17,103500.000000,103500.000000,103500.000000,103500.000000,103500.000000,0
2022-03-18,107500.000000,109000.000000,106000.000000,108500.000000,108500.000000,2993197
2022-03-21,108500.000000,108500.000000,108500.000000,108500.000000,108500.000000,0
2022-03-22,104500.000000,108000.000000,104500.000000,106500.000000,106500.000000,2052237
2022-03-23,107500.000000,108500.000000,104500.000000,106500.000000,106500.000000,2310401
2022-03-24,105000.000000,105500.000000,103000.000000,105000.000000,105000.000000,2071398
2022-03-25,106000.000000,107000.000000,104000.000000,105000.000000,105000.000000,1944089
2022-03-28,105000.000000,105500.000000,102500.000000,105000.000000,105000.000000,1534357
2022-03-29,106000.000000,106500.000000,104500.000000,105500.000000,105500.000000,1318977
2022-03-30,107000.000000,108000.000000,106000.000000,106500.000000,106500.000000,1115413
2022-03-31,106000.000000,107500.000000,105500.000000,106500.000000,106500.000000,1065806
2022-04-01,105500.000000,106500.000000,105000.000000,106000.000000,106000.000000,1163804
2022-04-04,105500.000000,106000.000000,104000.000000,105500.000000,105500.000000,1276251
2022-04-05,106500.000000,108000.000000,106000.000000,107500.000000,107500.000000,1617662
2022-04-06,105500.000000,106500.000000,104000.000000,105000.000000,105000.000000,1529617
2022-04-07,103000.000000,103500.000000,99900.000000,99900.000000,99900.000000,2885845
2022-04-08,100000.000000,100500.000000,96500.000000,98000.000000,98000.000000,2929790
2022-04-11,97100.000000,97100.000000,94600.000000,95100.000000,95100.000000,2061220
2022-04-12,93400.000000,95100.000000,92100.000000,94100.000000,94100.000000,1909946
2022-04-13,95000.000000,96200.000000,94600.000000,95800.000000,95800.000000,1403239
2022-04-14,96400.000000,96500.000000,94500.000000,96100.000000,96100.000000,1299995
2022-04-15,95000.000000,96700.000000,93700.000000,95400.000000,95400.000000,1080260
2022-04-18,94500.000000,94900.000000,94000.000000,94400.000000,94400.000000,774064
2022-04-19,95000.000000,96500.000000,94900.000000,95100.000000,95100.000000,836819
2022-04-20,96100.000000,96200.000000,94600.000000,95100.000000,95100.000000,880905
2022-04-21,95100.000000,95100.000000,93100.000000,93600.000000,93600.000000,1809576
2022-04-22,92200.000000,92400.000000,91400.000000,92000.000000,92000.000000,1553904
2022-04-25,90400.000000,91600.000000,89600.000000,89700.000000,89700.000000,1511408
2022-04-26,89800.000000,91700.000000,89700.000000,90200.000000,90200.000000,1368258
2022-04-27,87600.000000,88900.000000,87600.000000,88400.000000,88400.000000,1390581
2022-04-28,89700.000000,89800.000000,88100.000000,89300.000000,89300.000000,1216554
2022-04-29,89300.000000,90400.000000,88700.000000,89900.000000,89900.000000,1110597
